MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,VesselType,Status,Length,Width,synthetic
419000101,2025-03-13T18:09:00,18.82831,70.80673,12.0,337.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,315,14,True
419000101,2025-03-13T18:12:00,18.83739,70.80241,12.1,336.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,125,40,True
419000101,2025-03-13T18:15:00,18.84622,70.79755,12.3,335.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,179,42,True
419000101,2025-03-13T18:18:00,18.85523,70.79304,12.0,336.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,163,48,True
419000101,2025-03-13T18:21:00,18.86459,70.78913,12.2,333.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,117,44,True
419000101,2025-03-13T18:24:00,18.87414,70.78445,12.1,336.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,230,39,True
419000101,2025-03-13T18:27:00,18.88248,70.78084,12.3,336.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,324,40,True
419000101,2025-03-13T18:30:00,18.89149,70.77549,11.8,334.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,224,54,True
419000101,2025-03-13T18:33:00,18.90015,70.77107,11.8,336.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,194,52,True
419000101,2025-03-13T18:36:00,18.9092,70.76636,11.6,336.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,120,55,True
419000101,2025-03-13T18:39:00,18.9183,70.76183,11.8,336.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,246,45,True
419000101,2025-03-13T18:42:00,18.92739,70.75762,12.4,335.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,284,15,True
419000101,2025-03-13T18:45:00,18.93725,70.75358,12.2,334.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,95,56,True
419000101,2025-03-13T18:48:00,18.94595,70.74852,12.0,334.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,232,36,True
419000101,2025-03-13T18:51:00,18.95479,70.744,12.3,335.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,323,36,True
419000101,2025-03-13T18:54:00,18.96411,70.74031,12.0,333.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,228,31,True
419000101,2025-03-13T18:57:00,18.9733,70.73577,12.1,334.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,133,31,True
419000101,2025-03-13T19:00:00,18.98212,70.73156,12.1,334.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,115,34,True
419000101,2025-03-13T19:03:00,18.99125,70.72623,11.9,333.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,109,43,True
419000101,2025-03-13T19:06:00,19.00069,70.72161,11.9,334.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,303,19,True
419000101,2025-03-13T19:09:00,19.00927,70.71731,12.1,336.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,316,51,True
419000101,2025-03-13T19:12:00,19.01837,70.71329,11.7,335.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,184,24,True
419000101,2025-03-13T19:15:00,19.0278,70.70861,11.9,335.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,313,50,True
419000101,2025-03-13T19:18:00,19.03678,70.70428,12.0,336.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,199,44,True
419000101,2025-03-13T19:21:00,19.04563,70.7,11.9,334.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,236,50,True
419000101,2025-03-13T19:24:00,19.05381,70.69503,11.9,334.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,123,34,True
419000101,2025-03-13T19:27:00,19.06257,70.69073,12.1,336.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,205,19,True
419000101,2025-03-13T19:30:00,19.073,70.68618,11.8,335.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,263,16,True
419000101,2025-03-13T19:33:00,19.08156,70.68159,12.0,334.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,224,46,True
419000101,2025-03-13T19:36:00,19.09033,70.67728,11.9,335.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,311,22,True
419000101,2025-03-13T19:39:00,19.09951,70.67336,12.0,333.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,268,48,True
419000101,2025-03-13T19:42:00,19.1091,70.66799,12.0,335.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,237,55,True
419000101,2025-03-13T19:45:00,19.11823,70.66377,12.3,335.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,120,48,True
419000101,2025-03-13T19:48:00,19.12637,70.65989,12.0,336.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,103,18,True
419000101,2025-03-13T19:51:00,19.13578,70.65539,12.1,336.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,175,26,True
419000101,2025-03-13T19:54:00,19.14557,70.65017,12.2,337.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,129,20,True
419000101,2025-03-13T19:57:00,19.15366,70.64576,11.8,334.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,267,24,True
419000101,2025-03-13T20:00:00,19.16314,70.64154,12.2,331.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,141,21,True
419000101,2025-03-13T20:03:00,19.17219,70.63735,12.0,332.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,151,38,True
419000101,2025-03-13T20:06:00,19.18134,70.63328,11.9,337.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,190,39,True
419000101,2025-03-13T20:09:00,19.18986,70.6285,11.9,334.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,273,40,True
419000101,2025-03-13T20:12:00,19.19977,70.62402,12.0,333.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,122,48,True
419000101,2025-03-13T20:15:00,19.20767,70.6199,12.1,336.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,248,49,True
419000101,2025-03-13T20:18:00,19.21691,70.61446,12.2,333.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,156,21,True
419000101,2025-03-13T20:21:00,19.22658,70.61026,12.2,338.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,172,36,True
419000101,2025-03-13T20:24:00,19.23481,70.60513,12.2,335.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,274,55,True
419000101,2025-03-13T20:27:00,19.24514,70.60122,11.9,335.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,94,42,True
419000101,2025-03-13T20:30:00,19.25449,70.59768,11.9,337.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,326,45,True
419000101,2025-03-13T20:33:00,19.2624,70.59203,12.1,335.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,108,41,True
419000101,2025-03-13T20:36:00,19.27126,70.58857,12.1,335.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,227,53,True
419000101,2025-03-13T20:39:00,19.28118,70.58347,11.9,334.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,151,38,True
419000101,2025-03-13T20:42:00,19.29003,70.57935,12.0,336.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,310,39,True
419000101,2025-03-13T20:45:00,19.29908,70.5753,11.9,336.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,204,52,True
419000101,2025-03-13T20:48:00,19.30721,70.56997,12.2,334.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,147,52,True
419000101,2025-03-13T20:51:00,19.3164,70.56516,12.0,332.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,165,16,True
419000101,2025-03-13T20:54:00,19.32586,70.56145,11.7,337.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,81,35,True
419000101,2025-03-13T21:33:00,19.39949,70.52494,7.6,337.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,149,30,True
419000101,2025-03-13T21:36:00,19.40527,70.52272,7.4,336.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,293,14,True
419000101,2025-03-13T21:39:00,19.41056,70.51922,7.6,335.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,137,55,True
419000101,2025-03-13T21:42:00,19.42007,70.51471,11.9,334.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,207,53,True
419000101,2025-03-13T21:45:00,19.4284,70.50945,12.3,332.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,153,58,True
419000101,2025-03-13T21:48:00,19.43813,70.50681,12.0,337.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,304,25,True
419000101,2025-03-13T21:51:00,19.44739,70.50158,11.8,336.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,96,54,True
419000101,2025-03-13T21:54:00,19.45581,70.49692,11.9,333.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,171,41,True
419000101,2025-03-13T21:57:00,19.46516,70.49256,12.0,336.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,170,49,True
419000101,2025-03-13T22:00:00,19.47419,70.48716,11.7,333.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,297,46,True
419000101,2025-03-13T22:03:00,19.48331,70.48296,12.0,334.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,227,35,True
419000101,2025-03-13T22:06:00,19.49152,70.47931,12.0,337.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,323,31,True
419000101,2025-03-13T22:09:00,19.50118,70.47457,12.3,335.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,246,51,True
419000101,2025-03-13T22:12:00,19.51068,70.46965,12.2,335.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,129,15,True
419000101,2025-03-13T22:15:00,19.51961,70.46493,11.9,336.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,125,15,True
419000101,2025-03-13T22:18:00,19.52911,70.46139,11.8,336.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,158,59,True
419000101,2025-03-13T22:21:00,19.53709,70.45621,11.9,334.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,282,24,True
419000101,2025-03-13T22:24:00,19.5461,70.45236,11.8,335.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,119,59,True
419000101,2025-03-13T22:27:00,19.55505,70.4477,12.1,333.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,289,36,True
419000101,2025-03-13T22:30:00,19.56444,70.44325,12.0,334.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,233,34,True
419000101,2025-03-13T22:33:00,19.57376,70.43812,12.0,333.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,130,42,True
419000101,2025-03-13T22:36:00,19.58232,70.43419,11.9,334.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,131,41,True
419000101,2025-03-13T22:39:00,19.59194,70.4299,12.1,333.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,86,48,True
419000101,2025-03-13T22:42:00,19.60038,70.42472,12.0,336.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,163,51,True
419000101,2025-03-13T22:45:00,19.60921,70.42136,11.9,334.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,307,51,True
419000101,2025-03-13T22:48:00,19.61814,70.41643,12.2,334.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,150,32,True
419000101,2025-03-13T22:51:00,19.62767,70.41154,11.9,337.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,263,46,True
419000101,2025-03-13T22:54:00,19.63679,70.40705,11.8,332.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,81,30,True
419000101,2025-03-13T22:57:00,19.64617,70.40269,12.2,336.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,134,17,True
419000101,2025-03-13T23:00:00,19.65556,70.39847,11.9,335.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,288,42,True
419000101,2025-03-13T23:03:00,19.66411,70.39434,11.9,332.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,141,35,True
419000101,2025-03-13T23:06:00,19.67368,70.38949,12.0,336.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,180,56,True
419000101,2025-03-13T23:09:00,19.6819,70.38518,12.1,335.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,278,28,True
419000101,2025-03-13T23:12:00,19.69121,70.38015,11.7,334.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,270,26,True
419000101,2025-03-13T23:15:00,19.6999,70.37626,12.0,332.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,269,39,True
419000101,2025-03-13T23:18:00,19.7094,70.37117,11.9,336.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,273,30,True
419000101,2025-03-13T23:21:00,19.71879,70.36606,12.0,334.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,315,24,True
419000101,2025-03-13T23:24:00,19.72748,70.36238,11.9,333.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,172,24,True
419000101,2025-03-13T23:27:00,19.73538,70.35864,11.8,334.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,260,16,True
419000101,2025-03-13T23:30:00,19.74559,70.35331,12.0,332.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,241,41,True
419000101,2025-03-13T23:33:00,19.75444,70.34943,11.8,333.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,277,44,True
419000101,2025-03-13T23:36:00,19.76358,70.34448,11.9,335.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,92,35,True
419000101,2025-03-13T23:39:00,19.77188,70.33978,12.1,335.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,266,18,True
419000101,2025-03-13T23:42:00,19.78125,70.33545,11.8,333.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,227,38,True
419000101,2025-03-13T23:45:00,19.79101,70.33094,11.8,336.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,90,21,True
419000101,2025-03-13T23:48:00,19.79973,70.32671,12.1,333.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,181,46,True
419000101,2025-03-13T23:51:00,19.80837,70.32294,12.0,331.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,174,59,True
419000101,2025-03-13T23:54:00,19.81725,70.31755,11.8,335.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,179,47,True
419000101,2025-03-13T23:57:00,19.82719,70.31407,12.5,337.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,264,43,True
419000101,2025-03-14T00:00:00,19.83545,70.30829,12.2,334.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,103,54,True
419000101,2025-03-14T00:03:00,19.8456,70.30407,12.1,334.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,270,34,True
419000101,2025-03-14T00:06:00,19.85439,70.2995,12.1,336.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,159,57,True
419000101,2025-03-14T00:09:00,19.86293,70.29587,12.0,334.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,167,53,True
419000101,2025-03-14T00:12:00,19.87238,70.29052,11.8,338.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,206,50,True
419000101,2025-03-14T00:15:00,19.88122,70.28586,11.9,334.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,112,35,True
419000101,2025-03-14T00:18:00,19.8903,70.282,12.0,336.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,153,27,True
419000101,2025-03-14T00:21:00,19.89934,70.27737,12.1,332.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,135,52,True
419000101,2025-03-14T00:24:00,19.90854,70.27261,12.2,333.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,134,51,True
419000101,2025-03-14T00:27:00,19.91739,70.2681,12.2,337.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,80,26,True
419000101,2025-03-14T00:30:00,19.92686,70.2636,12.1,336.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,317,28,True
419000101,2025-03-14T00:33:00,19.93554,70.2593,12.2,337.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,148,38,True
419000101,2025-03-14T00:36:00,19.94513,70.25541,12.1,334.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,326,57,True
419000101,2025-03-14T00:39:00,19.95367,70.24975,12.3,332.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,281,44,True
419000101,2025-03-14T00:42:00,19.96292,70.24588,12.2,336.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,232,30,True
419000101,2025-03-14T00:45:00,19.97223,70.2415,12.2,336.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,279,14,True
419000101,2025-03-14T00:48:00,19.98117,70.23692,12.2,335.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,172,25,True
419000101,2025-03-14T00:51:00,19.98997,70.23312,11.8,334.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,146,30,True
419000101,2025-03-14T00:54:00,19.99823,70.22841,12.0,335.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,177,56,True
419000101,2025-03-14T00:57:00,20.00846,70.22416,11.8,336.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,288,27,True
419000101,2025-03-14T01:00:00,20.01768,70.21911,12.1,334.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,180,20,True
419000101,2025-03-14T01:03:00,20.02599,70.21454,12.4,337.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,230,59,True
419000101,2025-03-14T01:06:00,20.0353,70.20985,12.1,336.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,146,16,True
419000101,2025-03-14T01:09:00,20.0435,70.20546,11.8,334.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,263,58,True
419000101,2025-03-14T01:12:00,20.05314,70.2012,11.8,336.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,284,29,True
419000101,2025-03-14T01:15:00,20.06175,70.19532,12.2,335.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,285,46,True
419000101,2025-03-14T01:18:00,20.07109,70.19188,11.6,336.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,144,21,True
419000101,2025-03-14T01:21:00,20.08114,70.18811,12.0,335.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,163,45,True
419000101,2025-03-14T01:24:00,20.08993,70.1839,11.9,334.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,151,25,True
419000101,2025-03-14T01:27:00,20.09738,70.17846,11.8,334.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,147,20,True
419000101,2025-03-14T01:30:00,20.10743,70.1735,12.3,333.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,248,46,True
419000101,2025-03-14T01:33:00,20.11639,70.16982,11.9,335.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,237,43,True
419000101,2025-03-14T01:36:00,20.12578,70.16489,11.9,336.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,255,34,True
419000101,2025-03-14T01:39:00,20.13463,70.1606,11.8,333.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,155,20,True
419000101,2025-03-14T01:42:00,20.14333,70.1559,12.0,332.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,263,36,True
419000101,2025-03-14T01:45:00,20.15239,70.15163,12.1,335.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,167,54,True
419000101,2025-03-14T01:48:00,20.16171,70.14813,12.1,334.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,161,37,True
419000101,2025-03-14T01:51:00,20.17074,70.14265,12.1,332.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,215,48,True
419000101,2025-03-14T01:54:00,20.17965,70.13848,12.0,334.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,312,56,True
419000101,2025-03-14T01:57:00,20.18826,70.13298,12.0,334.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,125,35,True
419000101,2025-03-14T02:00:00,20.19722,70.12924,12.0,334.6,335,SYN-TANKER-ALPHA,IMO9000001,80,0,151,40,True
419000101,2025-03-14T02:03:00,20.20683,70.1245,11.7,335.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,111,48,True
419000101,2025-03-14T02:06:00,20.21555,70.11998,11.9,331.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,223,28,True
419000101,2025-03-14T02:09:00,20.22559,70.11537,12.1,332.2,335,SYN-TANKER-ALPHA,IMO9000001,80,0,200,30,True
419000101,2025-03-14T02:12:00,20.23391,70.11089,11.8,333.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,265,27,True
419000101,2025-03-14T02:15:00,20.24254,70.10674,11.8,334.8,335,SYN-TANKER-ALPHA,IMO9000001,80,0,221,39,True
419000101,2025-03-14T02:18:00,20.25222,70.10154,12.2,332.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,156,32,True
419000101,2025-03-14T02:21:00,20.26066,70.09692,11.8,332.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,142,43,True
419000101,2025-03-14T02:24:00,20.27002,70.09298,12.3,335.3,335,SYN-TANKER-ALPHA,IMO9000001,80,0,138,27,True
419000101,2025-03-14T02:27:00,20.27936,70.08947,11.9,335.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,104,36,True
419000101,2025-03-14T02:30:00,20.28797,70.08387,11.9,334.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,96,33,True
419000101,2025-03-14T02:33:00,20.2976,70.07902,11.9,335.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,119,17,True
419000101,2025-03-14T02:36:00,20.3064,70.07521,12.2,334.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,128,52,True
419000101,2025-03-14T02:39:00,20.31508,70.07058,12.2,335.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,200,19,True
419000101,2025-03-14T02:42:00,20.32437,70.06608,12.0,333.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,299,18,True
419000101,2025-03-14T02:45:00,20.33359,70.06178,12.4,333.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,119,48,True
419000101,2025-03-14T02:48:00,20.34248,70.0572,12.1,332.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,131,39,True
419000101,2025-03-14T02:51:00,20.35199,70.05244,12.2,334.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,139,27,True
419000101,2025-03-14T02:54:00,20.36029,70.04786,12.4,335.4,335,SYN-TANKER-ALPHA,IMO9000001,80,0,322,35,True
419000101,2025-03-14T02:57:00,20.37024,70.04361,12.0,334.5,335,SYN-TANKER-ALPHA,IMO9000001,80,0,171,27,True
419000101,2025-03-14T03:00:00,20.37818,70.03896,11.7,336.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,209,31,True
419000101,2025-03-14T03:03:00,20.38772,70.03441,12.1,336.7,335,SYN-TANKER-ALPHA,IMO9000001,80,0,280,55,True
419000101,2025-03-14T03:06:00,20.39712,70.03074,12.1,335.9,335,SYN-TANKER-ALPHA,IMO9000001,80,0,223,15,True
419000101,2025-03-14T03:09:00,20.4058,70.02612,12.1,337.0,335,SYN-TANKER-ALPHA,IMO9000001,80,0,328,25,True
419000101,2025-03-14T03:12:00,20.41445,70.02101,11.9,336.1,335,SYN-TANKER-ALPHA,IMO9000001,80,0,166,51,True
419000102,2025-03-13T17:15:00,18.66626,70.71659,12.8,336.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,167,51,True
419000102,2025-03-13T17:18:00,18.67591,70.71188,13.0,333.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,160,44,True
419000102,2025-03-13T17:21:00,18.68581,70.70684,12.8,335.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,224,27,True
419000102,2025-03-13T17:24:00,18.69563,70.70194,13.4,335.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,86,30,True
419000102,2025-03-13T17:27:00,18.70588,70.69703,12.4,332.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,256,31,True
419000102,2025-03-13T17:30:00,18.71541,70.69299,12.8,333.3,335,SYN-TANKER-BRAVO,IMO9000002,84,0,289,33,True
419000102,2025-03-13T17:33:00,18.7239,70.68761,12.9,334.4,335,SYN-TANKER-BRAVO,IMO9000002,84,0,118,41,True
419000102,2025-03-13T17:36:00,18.73459,70.68268,13.0,338.5,335,SYN-TANKER-BRAVO,IMO9000002,84,0,170,47,True
419000102,2025-03-13T17:39:00,18.74441,70.67747,13.1,332.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,260,37,True
419000102,2025-03-13T17:42:00,18.75457,70.673,12.8,335.1,335,SYN-TANKER-BRAVO,IMO9000002,84,0,206,42,True
419000102,2025-03-13T17:45:00,18.76479,70.66819,13.0,333.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,136,28,True
419000102,2025-03-13T17:48:00,18.77412,70.66288,12.9,333.0,335,SYN-TANKER-BRAVO,IMO9000002,84,0,119,53,True
419000102,2025-03-13T17:51:00,18.78313,70.65845,12.8,332.8,335,SYN-TANKER-BRAVO,IMO9000002,84,0,301,27,True
